1818,静岡県,天竜市,てんりゅう,2005年06月30日,天竜市が浜松市に編入,2005年04月18日
1819,静岡県,浜北市,はまきた,2005年06月30日,浜北市が浜松市に編入,2005年04月18日
18004,静岡県,磐田郡,いわた,2005年06月30日,磐田郡龍山村、佐久間町、水窪町の全２町１村が浜松市に編入,2005年04月18日
18002,静岡県,引佐郡,いなさ,2005年06月30日,引佐郡細江町、引佐町、三ヶ日町の全３町が浜松市に編入,2005年04月18日
1827,静岡県,牧之原市,まきのはら,2005年10月11日,榛原郡相良町、榛原町の２町が合併,2005年04月18日
0615,宮城県,大崎市,おおさき,2006年03月31日,古川市、志田郡松山町、三本木町、鹿島台町の全３町、玉造郡岩出山町、鳴子町の全２町、遠田郡田尻町の１町が、合併,2005年04月15日
0604,宮城県,古川市,ふるかわ,2006年03月30日,合併して大崎市へ,2005年04月15日
06007,宮城県,志田郡,しだ,2006年03月30日,合併して大崎市へ,2005年04月15日
06009,宮城県,玉造郡,たまつくり,2006年03月30日,合併して大崎市へ,2005年04月15日
20002,愛知県,渥美郡,あつみ,2005年09月30日,渥美郡渥美町の全１町が田原市へ編入,2005年04月15日
2035,愛知県,清須市,きよす,2005年07月07日,西春日井郡西枇杷島町、清洲町、新川町の３町が合併,2005年04月15日
19010,岐阜県,土岐郡,とき,2006年01月22日,土岐郡笠原町の全１町が、多治見市へ編入,2005年04月12日
0414,秋田県,にかほ市,にかほ,2005年10月01日,由利郡仁賀保町、金浦町、象潟町の全３町が、合併,2005年04月08日
04009,秋田県,由利郡,ゆり,2005年09月30日,にかほ市へ,2005年04月08日
32011,島根県,那賀郡,なか,2005年09月30日,那賀郡金城町、旭町、弥栄村、三隅町の全３町１村が、浜田市と合併,2005年04月08日
32013,島根県,邇摩郡,にま,2005年09月30日,邇摩郡温泉津町、仁摩町の全２町が、太田市と合併,2005年04月08日
0314,岩手県,八幡平市,はちまんたい,2005年09月01日,岩手郡西根町、安代町、松尾村の２町１村が合併,2005年03月30日
4617,鹿児島県,日置市,ひおき,2005年05月01日,日置郡東市来町、伊集院町、日吉町、吹上町の４町が合併,2005年03月30日
4618,鹿児島県,曽於市,そお,2005年07月01日,曽於郡大隅町、財部町、末吉町の３町が合併,2005年03月30日
4619,鹿児島県,霧島市,きりしま,2005年11月07日,国分市、姶良郡溝辺町、横川町、牧園町、霧島町、隼人町、福山町の６町が合併,2005年03月30日
4612,鹿児島県,国分市,こくぶ,2005年11月06日,合併して霧島市へ,2005年03月30日
12005,千葉県,海上郡,かいじょう,2005年06月30日,千葉県海上郡海上町、飯岡町の全２町と、香取郡干潟町の１町が、旭市と合併,2005年03月14日
3910,高知県,四万十市,しまんと,2005年04月10日,中村市、幡多郡西土佐村の１村が合併,2005年03月14日
3906,高知県,中村市,なかむら,2005年04月09日,合併して四万十市へ,2005年03月14日
31011,岡山県,児島郡,こじま,2005年03月21日,児島郡灘崎町の全１町が岡山市に編入,2005年02月24日
134410,埼玉県,さいたま市岩槻区,いわつき,2005年04月01日,岩槻市が、さいたま市へ編入し、その区域を岩槻区とする,2005年01月26日
1313,埼玉県,岩槻市,いわつき,2005年03月31日,さいたま市岩槻区へ,2005年01月26日
1826,静岡県,伊豆の国市,いずのくに,2005年04月01日,田方郡伊豆長岡町、韮山町、大仁町の３町が合併,2005年01月26日
4713,沖縄県,うるま市,うるま,2005年04月01日,石川市、具志川市、中頭郡与那城村、勝連町の１町１村が合併,2005年01月26日
4702,沖縄県,石川市,いしかわ,2005年03月31日,合併して、うるま市へ,2005年01月26日
4707,沖縄県,具志川市,ぐしかわ,2005年03月31日,合併して、うるま市へ,2005年01月26日
08005,新潟県,古志郡,こし,2005年03月31日,南蒲原郡中之島町の１町、三島郡越路町、三島町の２町、古志郡山古志村の全１村、刈羽郡小国町の１町が長岡市に編入,2005年01月24日
29012,福井県,三方上中郡,みかたかみなか,2005年03月31日,三方郡三方町の１町と遠敷郡上中町の１町が、合併し若狭町となりその区域をもって、三方上中郡を新たに設置する,2005年01月24日
3316,山口県,山陽小野田市,さんようおのだ,2005年03月22日,小野田市と、厚狭郡山陽町の全１町が合併,2005年01月24日
3309,山口県,小野田市,おのだ,2005年03月21日,合併して山陽小野田市へ,2005年01月24日
33001,山口県,厚狭郡,あさ,2005年03月21日,合併して山陽小野田市へ,2005年01月24日
44006,大分県,下毛郡,しもげ,2005年02月28日,下毛郡三光村、本耶馬渓町、耶馬渓町、山国町の全３町１村が中津市に編入,2005年01月24日
4413,大分県,豊後大野市,ぶんごおおの,2005年03月31日,大野郡三重町、清川村、緒方町、朝地町、大野町、千歳村、犬飼町の全５町２村が合併,2005年01月24日
44003,大分県,大野郡,おおの,2005年03月30日,豊後大野市へ,2005年01月24日
1428,茨城県,坂東市,ばんどう,2005年03月22日,岩井市、猿島郡猿島町の１町が、合併,2005年01月20日
1418,茨城県,岩井市,いわい,2005年03月21日,合併して坂東市へ,2005年01月20日
1429,茨城県,稲敷市,いなしき,2005年03月22日,稲敷郡江戸崎町、新利根町、桜川村、東町の３町１村が、合併,2005年01月20日
1430,茨城県,かすみがうら市,かすみがうら,2005年03月28日,新治郡霞ヶ浦町、千代田町の２町が合併,2005年01月20日
2020,愛知県,尾西市,びさい,2005年03月31日,尾西市が、一宮市に編入,2005年01月20日
20011,愛知県,葉栗郡,はぐり,2005年03月31日,葉栗郡木曽川町の全１町が、一宮市に編入,2005年01月20日
2034,愛知県,愛西市,あいさい,2005年04月01日,海部郡佐屋町、立田村、八開村、佐織町の２町２村が合併,2005年01月20日
20014,愛知県,東加茂郡,ひがしかも,2005年03月31日,東加茂郡足助町、下山村、旭町、稲武町の全３町１村が、豊田市に編入,2005年01月20日
2728,兵庫県,宍粟市,しそう,2005年04月01日,宍粟郡山崎町、一宮町、波賀町、千種町の４町が合併,2005年01月20日
27012,兵庫県,城崎郡,きのさき,2005年03月31日,城崎郡香住町の全１町と美方郡村岡町、美方町の２町が合併し、香美町となるに伴い、同町の属すべき郡が美方郡となる,2005年01月20日
31012,岡山県,後月郡,しつき,2005年02月28日,後月郡芳井町の全１町が井原市に編入,2005年01月20日
3115,岡山県,赤磐市,あかいわ,2005年03月07日,赤磐郡山陽町、赤坂町、熊山町、吉井町の４町が合併,2005年01月20日
31004,岡山県,阿哲郡,あてつ,2005年03月30日,阿哲郡大佐町、神郷町、哲多町、哲西町の全４町が新見市へ合併,2005年01月20日
3116,岡山県,真庭市,まにわ,2005年03月31日,上房郡北房町の全１町と、真庭郡勝山町、落合町、湯原町、久世町、美甘村、川上村、八束村、中和村の４町４村が合併,2005年01月20日
31014,岡山県,上房郡,じょうぼう,2005年03月30日,合併して真庭市へ,2005年01月20日
3117,岡山県,美作市,みまさか,2005年03月31日,勝田郡勝田町の１町と、英田郡大原町、東粟倉村、美作町、作東町、英田町の４町１村が合併,2005年01月20日
0717,福島県,田村市,たむら,2005年03月01日,田村郡滝根町、大越町、都路村、常葉町、船引町の４町１村が、合併,2005年01月18日
1712,山梨県,上野原市,うえのはら,2005年02月13日,北都留郡上野原町の１町と南都留郡秋山村の１村が、合併,2005年01月18日
0614,宮城県,東松島市,ひがしまつしま,2005年04月01日,桃生郡矢本町、鳴瀬町の２町が合併。,2005年01月17日
06015,宮城県,桃生郡,ものう,2005年03月31日,桃生郡河北町、雄勝町、河南町、桃生町、北上町の全５町と牡鹿郡牡鹿町の１町が石巻市に合併。,2005年01月17日
0412,秋田県,大仙市,だいせん,2005年03月22日,大曲市、仙北郡神岡町、西仙北町、中仙町、協和町、南外村、仙北町、太田町の６町１村が、合併。,2005年01月17日
0408,秋田県,大曲市,おおまがり,2005年03月21日,合併して大仙市へ,2005年01月17日
0413,秋田県,北秋田市,きたあきた,2005年03月22日,北秋田郡鷹巣町、森吉町、阿仁町、合川町の４町が合併。,2005年01月17日
28002,富山県,上新川郡,かみにいかわ,2005年03月31日,上新川郡大沢野町、大山町の全２町が富山市へ合併,2005年01月17日
28006,富山県,婦負郡,ねい,2005年03月31日,婦負郡八尾町、婦中町、山田村、細入村の全２町２村が富山市へ合併,2005年01月17日
1921,岐阜県,海津市,かいづ,2005年03月28日,海津郡海津町、平田町、南濃町の全３町が合併,2005年01月17日
19006,岐阜県,海津郡,かいづ,2005年03月27日,海津市へ,2005年01月17日
2113,三重県,久居市,ひさい,2005年12月31日,久居市が、津市へ合併,2005年01月17日
21001,三重県,安芸郡,あげ,2005年12月31日,安芸郡河芸町、芸濃町、美里村、安濃町の全３町１村が、津市へ合併,2005年01月17日
21005,三重県,一志郡,いちし,2005年12月31日,一志郡香良洲町、一志町、白山町、美杉村の全３町１村が、津市へ合併,2005年01月17日
3208,島根県,平田市,ひらた,2005年03月21日,平田市が、出雲市へ合併,2005年01月17日
35011,広島県,沼隈郡,ぬまくま,2005年01月31日,沼隈郡沼隈町の全１町が福山市に編入,2005年01月17日
24006,奈良県,添上郡,そえかみ,2005年03月31日,添上郡月ヶ瀬村の全１村（と山辺郡都祁村の１村）が奈良市に編入,2004年12月21日
180101,静岡県,静岡市葵区,あおい,2005年04月01日,静岡市の政令指定都市移行で区制,◆2004年12月20日
180102,静岡県,静岡市駿河区,するが,2005年04月01日,静岡市の政令指定都市移行で区制,◆2004年12月20日
180103,静岡県,静岡市清水区,しみず,2005年04月01日,静岡市の政令指定都市移行で区制,◆2004年12月20日
4212,長崎県,西海市,さいかい,2005年04月01日,西彼杵郡西彼町、西海町、大島町、崎戸町、大瀬戸町の５町が合併,2004年11月18日
1825,静岡県,菊川市,きくがわ,2005年01月17日,小笠郡小笠町、菊川町が合併,2004年11月18日
18005,静岡県,小笠郡,おがさ,2005年03月31日,小笠郡大須賀町、大東町の全２町が掛川市へ合併,2004年11月18日
3707,徳島県,美馬市,みま,2005年03月01日,美馬郡脇町、美馬町、穴吹町、木屋平村の３町１村が合併,2004年11月18日
09007,　長野県,更級郡,さらしな,2004年12月31日,更級郡大岡村の全１村と、上水内郡豊野町戸隠村、鬼無里村の１町２村が長野市に編入,2004年11月18日
2312,滋賀県,高島市,たかしま,2005年01月01日,高島郡マキノ町、今津町、朽木村、安曇川町、高島町、新旭町の全５町１村が合併,2004年11月18日
23010,滋賀県,高島郡,たかしま,2004年12月31日,高島市へ,2004年11月18日
2313,滋賀県,東近江市,ひがしおうみ,2005年02月11日,八日市市、神崎郡永源寺町、五個荘町の２町、愛知郡愛東町、湖東町の２町が合併,2004年11月18日
2305,滋賀県,八日市市,ようかいち,2005年02月10日,合併して東近江市へ,2004年11月18日
2314,滋賀県,米原市,まいばら,2005年02月14日,坂田郡山東町、伊吹町、米原町の３町が合併,2004年11月18日
2726,兵庫県,朝来市,あさご,2005年04月01日,朝来郡の生野町、和田山町、山東町、朝来町の全４町が合併,2004年11月12日
27002,兵庫県,朝来郡,あさご,2005年03月31日,朝来市へ,2004年11月12日
2727,兵庫県,淡路市,あわじ,2005年04月01日,津名郡の津名町、淡路町、北淡町、一宮町、東浦町の５町が合併,2004年11月12日
27004,兵庫県,出石郡,いずし,2005年03月31日,出石郡の出石町、但東町の２町が（城崎郡城崎町、竹野町、日高町と共に）豊岡市に合併,2004年11月12日
1426,茨城県,那珂市,なか,2005年01月21日,那珂郡の瓜連町と那珂町の２町が合併,2004年11月12日
1427,茨城県,筑西市,ちくせい,2005年03月28日,下館市と真壁郡の関城町、明野町、協和町の３町が合併,2004年11月12日
1406,茨城県,下館市,しもだて,2005年03月27日,合併して筑西市へ,2004年11月12日
4030,福岡県,福津市,ふくつ,2005年01月24日,宗像郡の福間町、津屋崎町の２町が合併,2004年11月12日
4031,福岡県,うきは市,うきは,2005年03月20日,浮羽郡の吉井町、浮羽町の全２町が合併,2004年11月12日
40003,福岡県,浮羽郡,うきは,2005年03月19日,うきは市へ,2004年11月12日
40016,福岡県,宗像郡,むなかた,2005年03月27日,宗像郡の大島村の全１村（福間町、津屋崎町は1月24日に福津市に）が宗像市に編入,2004年11月12日
35004,広島県,賀茂郡,かも,2005年03月21日,賀茂郡の黒瀬町、福富町、豊栄町、河内町の４町は2月7日に東広島市に編入、残りの大和町全１町が三原市に合併,2004年11月12日
35015,広島県,御調郡,みつぎ,2005年03月27日,御調郡の久井町が3月22日に三原市に編入、残りの御調町、向島町の全２町が尾道市に編入,2004年11月12日
3010,石川県,白山市,はくさん,2005年02月01日,松任市と石川郡美川町、鶴来町、河内村、吉野谷村、鳥越村、尾口村、白峰村の２町５村が合併,2004年11月10日
3008,石川県,松任市,まつとう,2005年01月31日,合併して白山市へ,2004年11月10日
3011,石川県,能美市,のみ,2005年02月01日,能美郡根上町、寺井町、辰口町の３町が合併,2004年11月10日
30009,石川県,鳳珠郡,ほうす,2005年03月01日,鳳至郡能都町、柳田村と珠洲郡内浦町の全１町が合併し能登町となり、鳳至郡に残っている穴水町、門前町とあわせ鳳珠郡と改名する,2004年11月10日
30005,石川県,珠洲郡,すず,2005年02月28日,合併して能登町、鳳珠郡へ,2004年11月10日
30008,石川県,鳳至郡,ふげし,2005年02月28日,合併して鳳珠郡へ,2004年11月10日
3811,愛媛県,北条市,ほうじょう,2004年12月31日,　　　松山市に編入,2004年11月10日
38004,愛媛県,温泉郡,おんせん,2004年12月31日,温泉郡中島町の全１町が松山市に編入,2004年11月10日
0612,宮城県,登米市,とめ,2005年04月01日,登米郡迫町、登米町、東和町、中田町、豊里町、米山町、石越町、南方町の全８町と本吉郡津山町が合併,2004年11月10日
06011,宮城県,登米郡,とめ,2005年03月31日,合併して登米市へ,2004年11月10日
0613,宮城県,栗原市,くりはら,2005年04月01日,栗原郡築館町、若柳町、栗駒町、高清水町、一迫町、瀬峰町、鶯沢町、金成町、志波姫町、花山村の全９町１村が合併,2004年11月10日
06005,宮城県,栗原郡,くりはら,2005年03月31日,栗原市へ,2004年11月10日
19018,岐阜県,吉城郡,よしき,2005年01月31日,大野郡丹生川村、清見村、荘川村、宮村、久々野町、朝日村、高根村の１町６村と吉城郡国府町、上宝村の全１町１村が高山市に編入,2004年11月05日
19014,岐阜県,武儀郡,むぎ,2005年02月06日,武儀郡洞戸村、板取村、武芸川町、武儀町、上之保村の全２町３村が関市に編入,2004年11月05日
19004,岐阜県,恵那郡,えな,2005年02月12日,恵那郡坂下町、川上村、加子母村、付知町、福岡町、蛭川村の全３町３村が中津川市に編入,2004年11月05日
0209,青森県,つがる市,つがる,2005年02月11日,西津軽郡木造町、森田村、柏村、稲垣村、車力村の１町４村が合併,2004年11月05日
20006,愛知県,中島郡,なかしま,2005年03月31日,中島郡祖父江町、平和町の全２町が稲沢市に編入,2004年11月05日
4313,熊本県,宇城市,うき,2005年01月15日,宇土郡三角町、不知火町の全２町と下益城郡松橋町、小川町、豊野町が合併,2004年11月05日
43004,熊本県,宇土郡,うと,2005年01月14日,合併して宇城市へ,2004年11月05日
4314,熊本県,阿蘇市,あそ,2005年02月11日,阿蘇郡一の宮町、阿蘇町、波野村が合併,2004年11月05日
1513,栃木県,那須塩原市,なすしおばら,2005年01月01日,黒磯市、那須郡西那須野町、塩原町が合併,2004年11月05日
1512,栃木県,黒磯市,くろいそ,2004年12月31日,合併して那須塩原市へ,2004年11月05日
1514,栃木県,さくら市,さくら,2005年03月28日,塩谷郡氏家町、喜連川町が合併,2004年11月05日
12012,千葉県,東葛飾郡,ひがしかつしか,2005年03月27日,東葛飾郡沼南町全１町が柏市に編入,2004年11月05日
04003,秋田県,河辺郡,かわべ,2005年01月10日,河辺郡河辺町、雄和町の全２町が秋田市に編入,2004年10月28日
0410,秋田県,由利本荘市,ゆりほんじょう,2005年03月22日,本荘市、由利郡矢島町、岩城町、由利町、西目町、鳥海町、東由利町、大内町が、合併,2004年10月28日
0405,秋田県,本荘市,ほんじょう,2005年03月21日,合併して由利本荘市へ,2004年10月28日
0411,秋田県,潟上市,かたがみ,2005年03月22日,南秋田郡昭和町、飯田川町、天王町の３町が、合併,2004年10月28日
33009,山口県,豊浦郡,とようら,2005年02月12日,豊浦郡菊川町、豊田町、豊浦町、豊北町の全４町が下関市に合併,2004年10月26日
33004,山口県,大津郡,おおつ,2005年03月21日,大津郡三隅町、日置町・油谷町の全３町が長門市へ合併,2004年10月26日
0807,新潟県,新津市,にいつ,2005年03月20日,新津市が、新潟市に編入,2004年10月26日
0827,新潟県,妙高市,みょうこう,2005年04月01日,中頸城郡妙高高原町、妙高村の残りの全１町１村が新井市と合併。同日新井市から妙高市へ、名称変更,2004年10月26日
0817,新潟県,新井市,あらい,2005年03月31日,合併して妙高市へ,2004年10月26日
08010,新潟県,中頸城郡,なかくびき,2005年03月31日,新井市に編入後、妙高市へ名称変更,2004年10月26日
08012,新潟県,西頸城郡,にしくびき,2005年03月18日,西頸城郡能生町、青海町の残り全２町が糸魚川市に合併,2004年10月26日
08014,新潟県,東頸城郡,ひがしくびき,2005年03月31日,中魚沼郡川西町、中里村、東頸城郡の残り全２町の、松代町、松之山町が十日町市に合併,2004年10月26日
34002,鳥取県,気高郡,けたか,2004年10月31日,気高郡の全３町と岩美郡１町１村、八頭郡２町１村が鳥取市に編入,2004年10月22日
44004,大分県,北海部郡,きたあまべ,2004年12月31日,北海部郡佐賀関町と大分郡野津原町が大分市に編入,2004年10月20日
44011,大分県,日田郡,ひた,2005年03月21日,日田郡の全２町３村が日田市に編入,2004年10月20日
44007,大分県,直入郡,なおいり,2005年03月31日,直入郡全３町が竹田市に合併,2004年10月20日
2311,滋賀県,湖南市,こなん,2004年10月01日,甲賀郡石部町および甲西町が合併,2004年08月26日
23007,滋賀県,甲賀郡,こうか,2004年09月30日,甲西町と石部町が湖南市に、残り５町が甲賀市に合併,2004年08月26日
3706,徳島県,阿波市,あわ,2005年04月01日,板野郡吉野町、土成町、阿波郡市場町と阿波町の全２町が合併,2004年08月17日
37001,徳島県,阿波郡,あわ,2005年03月31日,合併して阿波市へ,2004年08月17日
44001,大分県,宇佐郡,うさ,2005年03月30日,宇佐郡院内町、安心院町全２町が宇佐市に合併,2004年07月26日
0820,新潟県,白根市,しろね,2005年03月20日,新潟市に編入,2004年07月22日
0821,新潟県,豊栄市,とよさか,2005年03月20日,新潟市に編入,2004年07月22日
0826,新潟県,南魚沼市,みなみうおぬま,2004年11月01日,南魚沼郡六日町、大和町が合併,2004年07月22日
4108,佐賀県,小城市,おぎ,2005年03月01日,小城郡小城町、三日月町、牛津町、芦刈町の全４町が合併,2004年07月22日
41001,佐賀県,小城郡,おぎ,2005年02月28日,小城市へ,2004年07月22日
07008,福島県,北会津郡,きたあいづ,2004年10月31日,北会津郡北会津村の全１村が会津若松市に編入,2004年07月22日
35005,広島県,甲奴郡,こうぬ,2005年03月30日,甲奴郡総領町全１町が庄原市に合併,2004年07月22日
35012,広島県,比婆郡,ひば,2005年03月30日,比婆郡西城町、東城町、口和町、高野町、比和町の全５町が庄原市に合併,2004年07月22日
3516,広島県,江田島市,えたじま,2004年11月01日,安芸郡江田島町、佐伯郡能美町、沖美町、大柿町が合併,2004年07月22日
15002,栃木県,安蘇郡,あそ,2005年02月27日,安蘇郡田沼町、葛生町の全２町が佐野市に合併,2004年07月16日
2117,三重県,伊賀市,いが,2004年11月01日,上野市、阿山郡伊賀町、阿山町、島ヶ原村、大山田村の全２町２村、名賀郡青山町全１町が合併,2004年07月16日
2106,三重県,上野市,うえの,2004年10月31日,合併して伊賀市へ,2004年07月16日
21003,三重県,阿山郡,あやま,2004年10月31日,合併して伊賀市へ,2004年07月16日
21013,三重県,名賀郡,なが,2004年10月31日,合併して伊賀市へ,2004年07月16日
21004,三重県,飯南郡,いいなん,2004年12月31日,飯南郡飯南町、飯高町の全２町が松阪市に合併,2004年07月16日
21011,三重県,鈴鹿郡,すずか,2005年01月10日,鈴鹿郡関町全１町が亀山市に合併,2004年07月16日
31008,岡山県,川上郡,かわかみ,2004年09月30日,川上郡成羽町、備中町、川上町の全３町が高梁市に合併,2004年07月16日
31020,岡山県,加賀郡,かが,2004年10月01日,御津郡加茂川町、上房郡賀陽町が合併し吉備中央町へ。その区域をもってあらたに加賀郡を画す,2004年07月16日
3114,岡山県,瀬戸内市,せとうち,2004年11月01日,邑久郡牛窓町、邑久町、長船町の全３町が合併,2004年07月16日
31005,岡山県,邑久郡,おく,2004年10月31日,瀬戸内市へ,2004年07月16日
4616,鹿児島県,薩摩川内市,さつませんだい,2004年10月12日,川内市、薩摩郡樋脇町、入来町、東郷町、祁答院町、里村、上甑村、下甑村、鹿島村が合併,2004年07月16日
4602,鹿児島県,川内市,せんだい,2004年10月11日,合併して薩摩川内市へ,2004年07月16日
3209,島根県,雲南市,うんなん,2004年11月01日,大原郡の全３町と飯石郡の三刀屋町、吉田村、掛合町が合併,2004年07月15日
32005,島根県,大原郡,おおはら,2004年10月31日,合併して雲南市へ,2004年07月15日
32016,島根県,美濃郡,みの,2004年10月31日,美濃郡の全２町が益田市に編入,2004年07月15日
42003,長崎県,北高来郡,きたたかき,2005年02月28日,北高来郡の全４町が諫早市に合併,2004年07月15日
1425,茨城県,常陸大宮市,ひたちおおみや,2004年10月16日,那珂郡常陸大宮町（東茨城郡御前山村と那珂郡の山方町、美和村、緒川村が那珂郡大宮町に合併後、常陸大宮町に改称）が市制,2004年07月09日
1711,山梨県,笛吹市,ふえふき,2004年10月12日,東八代郡の石和町、御坂町、一宮町、八代町、境川村と東山梨郡の春日居町が合併,2004年07月09日
14006,茨城県,多賀郡,たが,2004年10月31日,日立市に編入,2004年07月09日
2810,富山県,南砺市,なんと,2004年11月01日,東砺波郡の全３町４村と西砺波郡の福光町が合併,2004年07月01日
28008,富山県,東砺波郡,ひがしとなみ,2004年10月31日,合併して南砺市へ,2004年07月01日
3812,愛媛県,東予市,とうよ,2004年10月31日,西条市に合併,2004年07月01日
38008,愛媛県,周桑郡,しゅうそう,2004年10月31日,西条市に合併,2004年07月01日
3815,愛媛県,東温市,とうおん,2004年09月21日,温泉郡の２町（川内町と重信町）が合併,2004年07月01日
2310,滋賀県,野洲市,やす,2004年10月01日,野洲郡の全２町が合併,2004年04月19日
23012,滋賀県,野洲郡,やす,2004年09月30日,野洲市へ,2004年04月19日
32014,島根県,能義郡,のぎ,2004年09月30日,能義郡の全２町が安来市に合併,2004年04月16日
2116,三重県,志摩市,しま,2004年10月01日,志摩郡の全５町が合併,2004年04月16日
21010,三重県,志摩郡,しま,2004年09月30日,志摩市へ,2004年04月16日
2724,兵庫県,丹波市,たんば,2004年11月01日,氷上郡の全６町が合併,2004年04月16日
27019,兵庫県,氷上郡,ひかみ,2004年10月31日,丹波市へ,2004年04月16日
2725,兵庫県,南あわじ市,みなみあわじ,2005年01月11日,三原郡の全４町が合併,2004年04月16日
27022,兵庫県,三原郡,みはら,2005年01月10日,南あわじ市へ,2004年04月16日
1710,山梨県,甲斐市,かい,2004年09月01日,中巨摩郡２町(竜王町、敷島町)と北巨摩郡の１町(双葉町)が合併,2004年04月16日
2411,奈良県,葛城市,かつらぎ,2004年10月01日,北葛城郡の２町（新庄町、當麻町）が合併,2004年03月12日
1709,山梨県,北杜市,ほくと,2004年11月01日,北巨摩郡の３町３村（明野村、須玉町、高根町、長坂町、大泉村、白州町、武川村）が合併,2004年01月20日
0825,新潟県,魚沼市,うおぬま,2004年11月01日,北魚沼郡の２町４村（堀之内町、小出町、湯之谷村、広神村、守門村、入広瀬村）が合併,2004年01月15日
2723,兵庫県,養父市,やぶ,2004年04月01日,養父郡の全４町が合併,2004年01月15日
27024,兵庫県,養父郡,やぶ,2004年03月31日,養父市へ,2004年01月15日
44012,大分県,南海部郡,みなみあまべ,2005年03月02日,佐伯市に合併のため,2004年01月15日
1824,静岡県,御前崎市,おまえざき,2004年04月01日,榛原郡１町（御前崎町）と小笠郡１町（浜岡町）が合併,2004年01月15日
1823,静岡県,伊豆市,いず,2004年04月01日,田方郡の４町（修善寺町、土肥町、天城湯ヶ島町、中伊豆町）が合併,2004年01月15日
1920,岐阜県,下呂市,げろ,2004年03月01日,益田郡の全４町１村が合併,2004年01月15日
19013,岐阜県,益田郡,ました,2004年02月29日,下呂市へ,2004年01月15日
3705,徳島県,吉野川市,よしのがわ,2004年10月01日,麻埴郡の全３町１村が合併,2004年01月15日
37003,徳島県,麻植郡,おえ,2004年09月30日,吉野川市へ,2004年01月15日
2309,滋賀県,甲賀市,こうか,2004年10月01日,甲賀郡の５町（水口町、土山町、甲賀町、甲南町、信楽町）が合併,2004年01月15日
3814,愛媛県,西予市,せいよ,2004年04月01日,東宇和郡の全４町と西宇和郡の１町（三瓶町）が合併,2004年01月15日
38011,愛媛県,東宇和郡,ひがしうわ,2004年03月31日,合併して西予市へ,2004年01月15日
3813,愛媛県,四国中央市,しこくちゅうおう,2004年04月01日,川之江市、伊予三島市、宇摩郡全１町１村（新宮村、土居町）が合併,2004年01月15日
3809,愛媛県,川之江市,かわのえ,2004年03月31日,合併して四国中央市へ,2004年01月15日
3808,愛媛県,伊予三島市,いよみしま,2004年03月31日,合併して四国中央市へ,2004年01月15日
38002,愛媛県,宇摩郡,うまぐん,2004年03月31日,合併して四国中央市へ,2004年01月15日
0920,長野県,東御市,とうみ,2004年04月01日,北佐久郡１村（北御牧村）と小県郡１町（東部町）が合併,2003年11月07日
35014,広島県,双三郡,ふたみ,2004年03月31日,三次市に合併,2003年11月04日
2213,京都府,京丹後市,きょうたんご,2004年04月01日,熊野郡全１町、竹野郡全３町、中郡全２町が合併,2003年11月04日
22007,京都府,熊野郡,くまの,2004年03月31日,合併して京丹後市へ,2003年11月04日
22009,京都府,竹野郡,たけの,2004年03月31日,合併して京丹後市へ,2003年11月04日
22011,京都府,中郡,なか,2004年03月31日,合併して京丹後市へ,2003年11月04日
3515,広島県,安芸高田市,あきたかた,2004年03月01日,高田郡の全６町が合併,2003年11月04日
35009,広島県,高田郡,たかた,2004年02月29日,安芸高田市へ,2003年11月04日
1919,岐阜県,郡上市,ぐじょう,2004年03月01日,郡上郡の全３町４村が合併,2003年11月04日
19009,岐阜県,郡上郡,ぐじょう,2004年02月29日,郡上市へ,2003年11月04日
2908,福井県,あわら市,あわら,2004年03月01日,坂井郡の２町（芦原町、金津町）が合併,2003年11月04日
3009,石川県,かほく市,かほく,2004年03月01日,河北郡の３町（高松町、七塚町、宇ノ気町）が合併,2003年11月04日
0824,新潟県,佐渡市,さど,2004年03月01日,両津市と佐渡郡の全７町２村が合併,2003年11月04日
0819,新潟県,両津市,りょうつ,2004年02月29日,合併して佐渡市へ,2003年11月04日
08006,新潟県,佐渡郡,さど,2004年02月29日,合併して佐渡市へ,2003年11月04日
1918,岐阜県,本巣市,もとす,2004年02月01日,本巣郡の３町１村（本巣町、真正町、糸貫町、根尾村）が合併,2003年11月04日
4211,長崎県,五島市,ごとう,2004年08月01日,福江市と南松浦郡の５町（富江町、玉之浦町、三井楽町、岐宿町、奈留町）が合併,2003年08月01日
4206,長崎県,福江市,ふくえ,2004年07月31日,合併して五島市へ,2003年08月01日
0823,新潟県,阿賀野市,あがの,2004年04月01日,北蒲原郡の２町２村（安田町、京ヶ瀬村、水原町、笹神村）が合併,2003年08月01日
4210,長崎県,壱岐市,いき,2004年03月01日,壱岐郡の全４町が合併,2003年08月01日
42001,長崎県,壱岐郡,いき,2004年02月29日,壱岐市へ,2003年08月01日
1917,岐阜県,飛騨市,ひだ,2004年02月01日,吉城郡の２町２村（古川町、河合村、宮川村、神岡町）が合併,2003年08月01日
4312,熊本県,上天草市,かみあまくさ,2004年03月31日,天草郡の４町（大矢野町、松島町、姫戸町、龍ヶ岳町）が合併,2003年07月23日
2115,三重県,いなべ市,いなべ,2003年12月01日,員弁郡の４町（北勢町、員弁町、大安町、藤原町）が合併,2003年04月11日
4209,長崎県,対馬市,つしま,2004年03月01日,上県郡と下県郡が合併,2002年11月27日
42002,長崎県,上県郡,かみあがた,2004年02月29日,合併して対馬市へ,2002年11月27日
